0,20,-14,120,130,110
0.03333333333333333,20,-14,120,130,110
0.06666666666666667,20,-14,120,130,110
0.1,20,-12,120,128,112
0.13333333333333333,20,-7,120,125,115
0.16666666666666666,20,-8,120,125,115
0.19999999999999998,20,-8,120,125,115
0.2333333333333333,20,-3,120,122,118
0.26666666666666666,20,-5,120,123,117
0.3,20,-5,120,123,117
0.3333333333333333,20,-5,120,123,117
0.36666666666666664,20,-4,120,122,118
0.39999999999999997,20,-5,120,123,117
0.4333333333333333,20,-7,120,125,115
0.4666666666666666,20,-6,120,124,116
0.49999999999999994,20,-8,120,125,115
0.5333333333333333,20,-10,120,127,113
0.5666666666666667,20,-5,120,123,117
0.6,20,-4,120,122,118
0.6333333333333333,20,-3,120,122,118
0.6666666666666666,20,-5,120,123,117
0.7,20,-6,120,124,116
0.7333333333333333,20,-9,120,126,114
0.7666666666666666,20,-9,120,126,114
0.7999999999999999,20,-9,120,126,114
0.8333333333333333,20,-8,120,125,115
0.8666666666666666,20,-8,120,125,115
0.8999999999999999,20,-6,120,124,116
0.9333333333333332,20,-5,120,123,117
0.9666666666666666,20,-2,120,121,119
0.9999999999999999,20,2,120,119,121
1.0333333333333332,20,6,120,116,124
1.0666666666666667,20,10,120,113,127
1.1,20,12,120,111,129
1.1333333333333335,20,19,120,106,134
1.166666666666667,20,26,120,101,139
1.2000000000000004,20,25,120,102,138
1.2333333333333338,20,26,120,101,139
1.2666666666666673,20,26,120,101,139
1.3000000000000007,20,24,120,102,138
1.3333333333333341,20,22,120,104,136
1.3666666666666676,20,21,120,105,135
1.400000000000001,20,19,120,106,134
1.4333333333333345,20,14,120,110,130
1.466666666666668,20,10,120,113,127
1.5000000000000013,20,9,120,114,126
1.5333333333333348,20,8,120,115,125
1.5666666666666682,20,7,120,115,125
1.6000000000000016,20,4,120,118,122
1.633333333333335,20,2,120,119,121
1.6666666666666685,20,1,120,120,120
1.700000000000002,20,-3,120,122,118
1.7333333333333354,20,-5,120,123,117
1.7666666666666688,20,-9,120,126,114
1.8000000000000023,20,-11,120,128,112
1.8333333333333357,20,-11,120,128,112
1.8666666666666691,20,-11,120,128,112
1.9000000000000026,20,-11,120,128,112
1.933333333333336,20,-10,120,127,113
1.9666666666666694,20,-8,120,126,114
2.0000000000000027,20,-3,120,122,118
2.033333333333336,20,-1,120,120,120
2.066666666666669,20,3,120,118,122
2.1000000000000023,20,9,120,114,126
2.1333333333333355,20,11,120,112,128
2.1666666666666687,20,15,120,109,131
2.200000000000002,20,18,120,107,133
2.233333333333335,20,21,120,105,135
2.2666666666666684,20,26,120,101,139
2.3000000000000016,20,30,120,98,142
2.333333333333335,20,35,120,94,146
2.366666666666668,20,36,120,94,146
2.4000000000000012,20,39,120,91,149
2.4333333333333345,20,43,120,88,152
2.4666666666666677,20,52,120,82,158
2.500000000000001,20,64,120,73,167
2.533333333333334,20,73,120,66,174
2.5666666666666673,20,77,120,63,177
2.6000000000000005,20,78,120,62,178
2.6333333333333337,20,80,120,61,179
2.666666666666667,20,82,120,59,181
2.7,20,79,120,61,179
2.7333333333333334,20,68,120,70,170
2.7666666666666666,20,62,120,74,166
2.8,20,47,120,85,155
2.833333333333333,20,38,120,92,148
2.8666666666666663,20,26,120,101,139
2.8999999999999995,20,20,120,106,134
2.9333333333333327,20,16,120,109,131
2.966666666666666,20,3,120,118,122
2.999999999999999,20,-1,120,120,120
3.0333333333333323,20,0,120,120,120
3.0666666666666655,20,3,120,118,122
3.0999999999999988,20,9,120,114,126
3.133333333333332,20,12,120,112,128
3.166666666666665,20,20,120,106,134
3.1999999999999984,20,25,120,102,138
3.2333333333333316,20,32,120,97,143
3.266666666666665,20,36,120,94,146
3.299999999999998,20,41,120,90,150
3.3333333333333313,20,43,120,88,152
3.3666666666666645,20,40,120,91,149
3.3999999999999977,20,35,120,94,146
3.433333333333331,20,36,120,94,146
3.466666666666664,20,38,120,92,148
3.4999999999999973,20,40,120,91,149
3.5333333333333306,20,40,120,91,149
3.5666666666666638,20,36,120,94,146
3.599999999999997,20,28,120,100,140
3.63333333333333,20,22,120,104,136
3.6666666666666634,20,17,120,108,132
3.6999999999999966,20,6,120,116,124
3.73333333333333,11.765625,-3,70,72,68
3.766666666666663,11.333333333333332,-8,68,74,62
3.7999999999999963,20,-16,120,132,108
3.8333333333333295,8.048177083333332,-18,48,61,35
3.8666666666666627,5.1875,-25,31,49,13
3.899999999999996,3.0078125,-28,18,39,-3
3.933333333333329,1.7916666666666643,-28,10,31,-11
3.9666666666666623,-0.5729166666666643,-26,-3,16,-22
3.9999999999999956,20,-26,120,139,101
4.033333333333329,-3.703125,-25,-22,-4,-40
4.066666666666662,-3.276041666666668,-26,-19,0,-38
4.099999999999995,-3.0625,-26,-18,1,-37
4.133333333333328,-3.276041666666668,-25,-19,-1,-37
4.166666666666662,-3.916666666666668,-25,-23,-5,-41
