0,0,150.00015
0.1,0,150.0001
0.2,0,150.00005
0.30000000000000004,0,150.0
0.4,0,149.99994999999998
0.5,0,149.9999
0.6,0,149.99985
0.7,0,149.99980000000002
0.7999999999999999,0,149.99975
0.8999999999999999,0,149.9997
0.9999999999999999,0,149.99965
1.0999999999999999,0,149.9996
1.2,0,149.99955
1.3,20.46875,88.59318859375
1.4000000000000001,20.15625,89.53066
1.5000000000000002,24.21875,77.34311796875001
1.6000000000000003,0,149.99941484375
1.7000000000000004,0,149.99936484375
1.8000000000000005,0,149.99931484375
1.9000000000000006,0,149.99926484374998
2.0000000000000004,0,149.99921484375
2.1000000000000005,0,149.99916484375
2.2000000000000006,0,149.99911484375002
2.3000000000000007,0,149.99906484375
2.400000000000001,0,149.99901484375
2.500000000000001,0,149.99896484375
2.600000000000001,0,149.99891484375
2.700000000000001,0,149.99886484375
2.800000000000001,0,149.99881484374998
2.9000000000000012,0,149.99876484375002
3.0000000000000013,0,149.99871484375
3.1000000000000014,0,149.99866484375
3.2000000000000015,0,149.99861484375
3.3000000000000016,0,149.99856484375
3.4000000000000017,0,149.99851484375
3.5000000000000018,0,149.99846484374999
3.600000000000002,0,149.99841484375
3.700000000000002,0,149.99836484374998
3.800000000000002,0,149.99831484375002
3.900000000000002,0,149.99826484375
4.000000000000002,0,149.99821484375
4.100000000000001,0,149.99816484375
4.200000000000001,0,149.99811484375
4.300000000000001,0,149.99806484375
4.4,0,149.99801484374998
4.5,0,149.99796484375
4.6,0,149.99791484375
4.699999999999999,0,149.99786484375002
4.799999999999999,0,149.99781484375
4.899999999999999,0,149.99776484375
4.999999999999998,12.242513020833332,113.27013905371095
5.099999999999998,16.108072916666664,101.67341001204427
5.1999999999999975,18.375,94.87258806933593
5.299999999999997,20.050130208333332,89.84716079394532
5.399999999999997,24.5556640625,76.33051576497395
5.4999999999999964,28.376953125,64.86661166927084
5.599999999999996,32.35677083333333,52.927124981770845
5.699999999999996,36.82552083333333,39.52084393229168
5.799999999999995,40.830078125,27.507146869140623
5.899999999999995,44.90234375,15.290328607421875
5.999999999999995,48.4853515625,4.541289323242188
6.099999999999994,50.01953125000001,-0.06125585644533381
6.199999999999994,54.052734375,-12.16087731152344
6.299999999999994,54.450520833333336,-13.354233827148445
6.399999999999993,54.318359375,-12.957744605143228
6.499999999999993,54.186197916666664,-12.561255515299473
6.5999999999999925,54.4521484375,-13.359103689453125
6.699999999999992,54.318359375,-12.9577316484375
6.799999999999992,55.65820312500001,-16.977262599609396
6.8999999999999915,65.25,-45.75267634179687
6.999999999999991,67.154296875,-51.4655574296875
7.099999999999991,92.8125,-128.440226625
